#Date	Searchkey	searchvalue	newkey	newvalue	Objekts found	Changset-Nr	Errorlog
2010-10-02 20:18:03	shop	shopping center	shop	mall			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-02 20:18:04	shop	shopping_center	shop	mall			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-02 20:18:04	shop	souvenir	shop	gift			Suchausdruck nicht gefunden. Nichts weiter zu tun	

2010-10-11 15:59:47	addr:city	Frankfurt am Main - Germany	addr:city	Frankfurt			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 15:59:49	addr:city	Muenchen	addr:city	München			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 15:59:50	addr:city	münchen	addr:city	München			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 15:59:50	addr:city	Munchen	addr:city	München			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 15:59:51	addr:city	munich	addr:city	München			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 15:59:51	addr:city	Munich	addr:city	München			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 15:59:52	addr:country	de	addr:country	DE			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 15:59:53	addr:country	deutschland	addr:country	DE			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 15:59:53	addr:country	Deutschland	addr:country	DE			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 15:59:56	addr:country	Germany	addr:country	DE			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 15:59:56	addr:interpolation	uneven	addr:interpolation	odd			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 15:59:57	amanety	.*	amenity	*			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 15:59:58	amanity	.*	amenity	*			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 15:59:59	Amenity	.*	amenity	*			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 15:59:59	amenity	barbecue	amenity	bbq			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 16:00:00	amenity	barbeque	amenity	bbq			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 16:00:01	amenity	church hall	amenity	church_hall			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 16:00:01	amenity	grave yard	amenity	grave_yard			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 16:00:02	amenity	grave-yard	amenity	grave_yard			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 16:00:03	amenity	graveyard	amenity	grave_yard			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 16:00:04	amenity	hotel	tourism	hotel	3	6011952	
2010-10-11 16:00:08	amenity	Hotel	tourism	hotel			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 16:00:11	amenity	Kindergarten	amenity	kindergarten	3	6011954	
2010-10-11 16:00:15	amenity	market	amenity	marketplace	14	6011955	
2010-10-11 16:00:29	amenity	motel	tourism	motel			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 16:00:29	amenity	nursing home	amenity	nursing_home			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 16:00:30	amenity	place_of_worhship	amenity	place_of_worship			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 16:00:31	amenity	place _of_worship	amenity	place_of_worship			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 16:00:31	amenity	place_of _worship	amenity	place_of_worship			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 16:00:32	amenity	postbox	amenity	post_box	1	6011958	
2010-10-11 16:00:34	amenity	supermarket	shop	supermarket	11	6011959	
2010-10-11 16:00:40	beer_garden	yes	biergarten	yes	36	6011961	
2010-10-11 16:01:22	beergarden	yes	biergarten	yes	19	6011967	
2010-10-11 16:01:41	bicycles	.*	bicycle	*			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 16:01:42	bicylce	.*	bicycle	*			Suchausdruck nicht gefunden. Nichts weiter zu tun	
